e,xsexf,xhsdip,xchld05,single,grd1720,grade16,grd1315,grade12,grde911,white,hisp,black,age,paid1,paid2,paid3,paid4,tcpp1,tcpp2,tcpp3,tcpp4,tcpp5,tcpp6,tcpp7,tcpp8,tcpp9,tcpp10,tcprn1,tcprn2,tcprn3,tcprn4,tcprn5,tcprn6,tcprn7,tcprn8,tcprn9,tcprn10,employ1,employ2,employ3,employ4,employ5,employ6,employ7,employ8,employ9,employ10,employ11,employ12,employ13,employ14,employ15,employ16,employ17,employ18,employ19,employ20,employ21,employ22,employ23,employ24,employ25,employ26,employ27,employ28,employ29,employ30,employ31,employ32,employ33,employ34,employ35,employ36,earn1,earn2,earn3,earn4,earn5,earn6,earn7,earn8,earn9,earn10,earn11,earn12,earn13,earn14,earn15,earn16,earn17,earn18,earn19,earn20,earn21,earn22,earn23,earn24,earn25,earn26,earn27,earn28,earn29,earn30,earn31,earn32,earn33,earn34,earn35,earn36,Y_employ,Y_earn,aid1,aid2,aid3,aid4,aid5,aid6,aid7,aid8,aid9,aid10,aid11,aid12,aid13,aid14,aid15,aid16,aid17,aid18,aid19,aid20,aid21,aid22,aid23,aid24,aid25,aid26,aid27,aid28,aid29,aid30,aid31,aid32,aid33,aid34,aid35,aid36
1,1,1,0,1,0,0,0,0,1,1,0,0,34,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,25.25,1213.820556640625,2333.0810546875,3996.318603515625,3520.09521484375,599.0282592773438,3958.8359375,3150.1337890625,2601.64501953125,3802.1279296875,2414.241455078125,3020.297607421875,3201.819580078125,4146.900390625,2862.984130859375,2792.752685546875,3487.03564453125,3356.20654296875,3829.36181640625,4904.34814453125,3717.173095703125,3711.4990234375,3444.453857421875,3596.7724609375,3262.506591796875,4285.07958984375,3598.787841796875,4639.9169921875,3652.30908203125,3751.710205078125,4070.50634765625,4514.35302734375,2604.5966796875,357.60693359375,0.9444444444444444,3011.7654469807944,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,1,0,49,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0838623046875,3725.041259765625,5225.47119140625,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,705.0,2789.526123046875,3114.677490234375,995.6103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0855712890625,736.580810546875,486.1029968261719,1810.65380859375,719.9736938476562,713.8240966796875,714.2140502929688,729.1654663085938,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,404.76151275634766,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,1,0,0,32,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,855.2254638671875,1749.655029296875,2363.197509765625,2042.3792724609375,3660.087158203125,1730.7867431640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.01016235351562,2909.907470703125,2326.582275390625,0.0,0.08333333333333333,150.54166412353516,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,1,0,1,0,34,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1158.9124755859375,0.0,0.0,0.0,0.0,0.0,228.09457397460938,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2516.312744140625,3703.62353515625,2882.576904296875,682.9844360351562,3261.617919921875,3212.405517578125,2479.40966796875,560.947265625,3025.152587890625,2638.6494140625,3251.668701171875,955.6787719726562,3629.7138671875,2837.76123046875,0.0,2341.7099609375,0.0,2970.249755859375,2054.9580078125,223.86849975585938,2866.905029296875,3206.8017578125,2714.486083984375,1554.3408203125,0.6111111111111112,1488.1061799791123,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,1,0,0,36,1,1,1,1,1,1,0,0,1,0,1,0,1,1,2387.506103515625,476.9117736816406,0.0,0.0,682.8032836914062,0.0,1695.90625,0.0,6270.072265625,5779.24365234375,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,2490.470458984375,221.90225219726562,0.0,0.0,1882.4969482421875,814.0458374023438,0.0,293.22308349609375,0.0,0.0,0.0,2427.04345703125,2268.03466796875,850.6428833007812,1910.2547607421875,879.9591064453125,2205.748291015625,2185.956298828125,2198.142578125,523.9629516601562,75.690185546875,984.7137451171875,1683.364990234375,0.0,1236.202880859375,752.2470703125,413.2834167480469,0.0,1433.6669921875,1309.9599609375,1471.9246826171875,0.0,0.0,0.0,0.0,693.6399536132812,0.6666666666666666,866.84937371148,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,1,0,1,0,24,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209.3050537109375,0.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1134.6934814453125,1218.9749755859375,1616.63671875,1985.8736572265625,2177.02880859375,515.1041259765625,731.499755859375,779.0487060546875,744.477294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.8782958984375,41.17653274536133,0.0,0.0,0.0,0.0,0.0,0.3055555555555556,312.594232029385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,0,1,0,0,0,1,0,1,0,0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,67.19999694824219,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,1547.6114501953125,3205.287353515625,3103.07470703125,2634.745849609375,0.0,0.0,2745.5859375,3071.141357421875,3002.967041015625,2934.89501953125,3166.729248046875,2933.56005859375,3035.755126953125,2966.521240234375,2926.283203125,2273.86767578125,2387.937744140625,3194.7998046875,2929.264892578125,2618.56982421875,3348.666748046875,3319.984619140625,2573.921630859375,1742.96728515625,2498.677001953125,3275.9970703125,2897.19140625,3149.731689453125,3090.698974609375,3247.8623046875,1625.6063232421875,2901.509765625,2976.30810546875,0.8611111111111112,2425.770012749566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,1,0,0,34,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,64.14644622802734,3149.08203125,2360.596923828125,0.0,0.0,0.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,535.7677001953125,1754.57861328125,3027.623046875,3350.4794921875,3784.96435546875,3254.512451171875,1120.81298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,467.46496242947046,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,1,0,1,0,29,0,0,0,0,1,1,1,1,1,1,0,0,0,0,186.61764526367188,987.0,499.17242431640625,1744.7833251953125,2085.0087890625,587.6038818359375,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,1,0,0,16,1,1,1,1,1,0,0,0,0,1,0,0,0,0,470.3733215332031,0.0,0.0,0.0,0.0,393.9705810546875,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,409.900390625,0.0,0.0,0.0,148.5959014892578,0.0,747.1021728515625,708.9759521484375,900.0281982421875,646.7920532226562,0.0,936.3395385742188,745.4861450195312,0.0,823.5718383789062,274.0209045410156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,176.13369708591037,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,1,0,0,1,0,28,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0690002441406,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.9956359863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,11.499878777398003,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1,1,1,0,1,0,0,0,1,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4538.32763671875,4165.52783203125,5728.0986328125,4683.3642578125,5498.37255859375,3399.197265625,524.2562866210938,2294.634765625,2108.78955078125,3247.99169921875,3805.51025390625,3090.768798828125,3672.67333984375,2577.980712890625,158.23486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,1374.8257904052734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,1,0,0,0,38,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,5606.99462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.0977783203125,0.0,244.06248474121094,1142.7708740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,72.66475380791559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,0,1,0,0,0,0,1,1,0,0,30,1,0,1,1,1,0,1,1,1,1,1,1,1,0,756.48876953125,0.0,3181.7763671875,57.431419372558594,8052.2060546875,9655.7998046875,7489.00439453125,6465.9619140625,2946.3330078125,0.0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,744.1044311523438,888.7883911132812,2118.44677734375,0.0,0.0,207.89480590820312,1594.279052734375,0.0,1313.2542724609375,2579.8369140625,0.0,829.283203125,1164.3125,1771.024658203125,249.97840881347656,1305.7528076171875,632.52392578125,752.0576782226562,0.0,0.0,1005.4609375,2453.262939453125,2275.38525390625,1575.8756103515625,937.4464721679688,2536.9638671875,3146.22509765625,3089.525390625,3272.12890625,3074.4287109375,3602.99169921875,3527.645263671875,4021.225341796875,1461.46923828125,4468.478515625,5633.521484375,0.8333333333333334,1728.7103487650554,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,1,1,0,0,27,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.70706939697266,422.8486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,13.987658394707573,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,1,1,0,0,42,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,2069.199951171875,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,395.304931640625,1868.434814453125,0.0,1162.025390625,1837.1162109375,1357.58740234375,3000.01025390625,2041.3009033203125,2031.2352294921875,705.2425537109375,0.0,0.0,0.0,0.0,1724.93310546875,713.867919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.1619262695312,142.18789672851562,0.0,0.0,0.0,0.0,318.5196533203125,691.7286376953125,0.0,149.13719177246094,0.4444444444444444,522.0498339335123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,1,0,0,0,0,0,0,1,0,40,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.9998779296875,2581.838623046875,2928.783203125,2911.50439453125,2890.190185546875,2865.021728515625,5091.66650390625,3976.20166015625,2801.9873046875,2780.28173828125,2758.90966796875,2737.864013671875,2726.519287109375,2707.81884765625,2691.20654296875,2676.610107421875,2649.66455078125,2637.274658203125,0.0,0.0,0.0,0.0,2529.360107421875,1745.8428955078125,810.212158203125,0.0,0.0,0.0,0.0,0.5833333333333334,1590.2432793511284,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,1,1,0,0,24,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1962.501953125,1627.837158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,280.1083679199219,2141.3125,0.0,0.0,0.0,0.0,1416.3592529296875,2352.06494140625,1466.0164794921875,4287.85791015625,2807.180908203125,3443.395263671875,616.0194091796875,1746.1083984375,2989.319091796875,1349.7073974609375,2686.335205078125,0.0,424.9308776855469,1843.839111328125,0.0,2174.7998046875,3838.71875,1708.83544921875,304.36700439453125,1638.0037841796875,541.1593627929688,544.725830078125,518.8787841796875,96.6744384765625,2053.734130859375,2341.478271484375,2450.27197265625,1095.4049072265625,897.5881958007812,0.8055555555555556,1390.4221055772568,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,0,0,0,1,0,0,0,1,24,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.7652359008789,201.15489196777344,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0.0,0.0,0.0,365.3699035644531,1258.7305908203125,40.974998474121094,1120.161376953125,0.0,1402.37451171875,288.4169006347656,0.0,80.70706939697266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.27114868164062,410.19952392578125,0.0,664.9803466796875,1130.803466796875,0.0,0.0,164.20462036132812,0.0,0.3333333333333333,198.25540161132812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,1,0,53,1,1,1,1,1,1,1,1,0,0,0,0,0,0,110.5882339477539,336.0,623.9655151367188,228.0762481689453,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,546.9658813476562,541.118408203125,425.2019348144531,264.0449523925781,522.6370239257812,565.46875,254.6439666748047,99.99999237060547,442.60089111328125,341.6913757324219,242.62535095214844,0.0,627.2965087890625,677.500244140625,413.640380859375,102.52938842773438,101.73513793945312,1026.900634765625,2530.824462890625,2682.65625,3134.943603515625,2825.766845703125,3044.64404296875,2963.285400390625,1208.6080322265625,2264.060546875,2874.17822265625,1967.4910888671875,2805.26025390625,2689.452880859375,2979.5927734375,3505.951904296875,3663.1328125,277.5164489746094,0.0,0.0,0.9166666666666666,1350.387955347697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,1,0,0,0,1,37,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,0,0,0,0,0,52,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.280921936035156,334.53277587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,10.633713828192818,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0.0,5184.11328125,9401.259765625,9099.8828125,11492.9736328125,10735.4501953125,9555.26171875,10746.5107421875,10485.6611328125,9252.8232421875,9113.681640625,10439.0556640625,10287.1025390625,10197.705078125,10285.3154296875,9185.65234375,11218.85546875,9948.9208984375,10310.2353515625,9582.826171875,10541.5166015625,11878.544921875,10378.7744140625,1162.07421875,9997.6123046875,14936.126953125,8130.25146484375,9231.232421875,6881.1630859375,0.0,0.0,0.0,0.0,0.0,680.663330078125,4169.90771484375,0.8333333333333334,7625.309848361545,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,1,1,0,0,25,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0.0,991.5995483398438,3162.830322265625,0.0,5553.7998046875,4190.49560546875,4605.71484375,967.7316284179688,1106.847900390625,2157.95703125,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3304.8525390625,2317.241943359375,0.0,0.0,0.0,0.0,0.0,0.0,1757.596923828125,0.0,66.46464538574219,0.0,0.0,0.0,0.0,0.0,118.149169921875,538.1790161132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.3742065429688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,248.19051233927408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1,1,0,0,1,0,0,0,0,1,1,0,0,36,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.1126098632812,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513.213623046875,1576.7474365234375,1014.7175903320312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,141.79662916395398,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
